orderdate,ordernumber,productName,productLine,country,city,sales_value,cost_of_sales,net_profit
2004-09-08,10291,"1926 Ford Fire Engine","Trucks and Buses",Sweden,Bräcke,1358.76,647.92,710.84
2004-09-08,10291,"1913 Ford Model T Speedster","Vintage Cars",Sweden,Bräcke,4666.16,2856.66,1809.50
2004-09-08,10291,"1934 Ford V8 Coupe","Vintage Cars",Sweden,Bräcke,2079.77,1270.95,808.82
2004-09-08,10291,"18th Century Vintage Horse Carriage","Vintage Cars",Sweden,Bräcke,2143.60,1397.02,746.58
2004-09-08,10291,"1940s Ford truck","Trucks and Buses",Sweden,Bräcke,4649.28,4068.48,580.80
2004-09-08,10291,"1939 Cadillac Limousine","Vintage Cars",Sweden,Bräcke,1313.12,671.06,642.06
2004-09-08,10291,"1962 Volkswagen Microbus","Trucks and Buses",Sweden,Bräcke,5275.20,2944.32,2330.88
2004-09-08,10291,"1980’s GM Manhattan Express","Trucks and Buses",Sweden,Bräcke,2153.58,1402.18,751.40
2004-09-08,10291,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",Sweden,Bräcke,1696.00,1075.52,620.48
2004-09-08,10291,"1982 Camaro Z28","Classic Cars",Sweden,Bräcke,2435.72,1302.84,1132.88
2004-09-08,10292,"1957 Chevy Pickup","Trucks and Buses",USA,NYC,1990.80,1169.70,821.10
2004-09-08,10292,"1998 Chrysler Plymouth Prowler","Classic Cars",USA,NYC,3661.06,2639.26,1021.80
2004-09-08,10292,"1964 Mercedes Tour Bus","Trucks and Buses",USA,NYC,4226.69,3069.26,1157.43
2004-09-08,10292,"1992 Ferrari 360 Spider red","Classic Cars",USA,NYC,3093.93,1635.90,1458.03
2004-09-08,10292,"1970 Triumph Spitfire","Classic Cars",USA,NYC,5055.60,4044.48,1011.12
2004-09-08,10292,"1970 Dodge Coronet","Classic Cars",USA,NYC,1942.00,1294.80,647.20
2004-09-08,10292,"1958 Chevy Corvette Limited Edition","Classic Cars",USA,NYC,1337.70,620.49,717.21
2004-09-08,10292,"1992 Porsche Cayenne Turbo Silver","Classic Cars",USA,NYC,3065.85,1884.06,1181.79
2004-09-08,10292,"1954 Greyhound Scenicruiser","Trucks and Buses",USA,NYC,2705.50,1299.00,1406.50
2004-09-08,10292,"1950's Chicago Surface Lines Streetcar",Trains,USA,NYC,1849.15,828.32,1020.83
2004-09-08,10292,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",USA,NYC,4651.04,2799.89,1851.15
2004-09-08,10292,"1962 City of Detroit Streetcar",Trains,USA,NYC,1742.65,1312.15,430.50
2004-09-09,10293,"2001 Ferrari Enzo","Classic Cars",Italy,Torino,8602.92,4397.14,4205.78
2004-09-09,10293,"1969 Corvair Monza","Classic Cars",Italy,Torino,3118.32,2139.36,978.96
2004-09-09,10293,"1969 Ford Falcon","Classic Cars",Italy,Torino,7708.05,3737.25,3970.80
2004-09-09,10293,"1903 Ford Model A","Vintage Cars",Italy,Torino,2655.36,1639.20,1016.16
2004-09-09,10293,"Collectable Wooden Train",Trains,Italy,Torino,2018.72,1486.32,532.40
2004-09-09,10293,"1904 Buick Runabout","Vintage Cars",Italy,Torino,3569.65,2580.34,989.31
2004-09-09,10293,"18th century schooner",Ships,Italy,Torino,2348.43,1729.14,619.29
2004-09-09,10293,"The Mayflower",Ships,Italy,Torino,2260.55,1255.70,1004.85
2004-09-09,10293,"Pont Yacht",Ships,Italy,Torino,1642.24,1065.60,576.64
2004-09-10,10294,"The Queen Mary",Ships,USA,Brickhaven,4424.40,2413.35,2011.05
2004-09-10,10295,"1972 Alfa Romeo GTA","Classic Cars",USA,Boston,3264.00,2056.32,1207.68
2004-09-10,10295,"1912 Ford Model T Delivery Wagon","Vintage Cars",USA,Boston,3867.68,2157.86,1709.82
2004-09-10,10295,"The Schooner Bluenose",Ships,USA,Boston,1612.00,884.00,728.00
2004-09-10,10295,"The USS Constitution Ship",Ships,USA,Boston,3148.64,1494.68,1653.96
2004-09-10,10295,"The Titanic",Ships,USA,Boston,3167.44,1737.06,1430.38
2004-09-15,10296,"1980s Black Hawk Helicopter",Planes,Germany,Munich,5279.40,2781.72,2497.68
2004-09-15,10296,"1999 Yamaha Speed Boat",Ships,Germany,Munich,1463.28,1083.81,379.47
2004-09-15,10296,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",Germany,Munich,2329.14,1420.76,908.38
2004-09-15,10296,"1900s Vintage Bi-Plane",Planes,Germany,Munich,1280.37,719.25,561.12
2004-09-15,10296,"1937 Horch 930V Limousine","Vintage Cars",Germany,Munich,1977.18,815.30,1161.88
2004-09-15,10296,"1940 Ford Delivery Sedan","Vintage Cars",Germany,Munich,1826.44,1070.08,756.36
2004-09-15,10296,"Corsair F4U ( Bird Cage)",Planes,Germany,Munich,2030.72,938.88,1091.84
2004-09-15,10296,"1930 Buick Marquette Phaeton","Vintage Cars",Germany,Munich,1066.52,703.56,362.96
2004-09-15,10296,"American Airlines: B767-300",Planes,Germany,Munich,3184.02,2148.30,1035.72
2004-09-15,10296,"HMS Bounty",Ships,Germany,Munich,3046.74,1354.22,1692.52
2004-09-15,10296,"America West Airlines B757-200",Planes,Germany,Munich,2321.52,1651.20,670.32
2004-09-15,10296,"F/A 18 Hornet 1/72",Planes,Germany,Munich,1636.80,1196.80,440.00
2004-09-15,10296,"American Airlines: MD-11S",Planes,Germany,Munich,2887.68,1704.69,1182.99
2004-09-15,10296,"Boeing X-32A JSF",Planes,Germany,Munich,980.28,688.17,292.11
2004-09-16,10297,"P-51-D Mustang",Planes,Ireland,Dublin,2048.75,1225.00,823.75
2004-09-16,10297,"1928 British Royal Navy Airplane",Planes,Ireland,Dublin,3431.36,2135.68,1295.68
2004-09-16,10297,"1960 BSA Gold Star DBD34",Motorcycles,Ireland,Dublin,2242.56,1194.24,1048.32
2004-09-16,10297,"1900s Vintage Tri-Plane",Planes,Ireland,Dublin,1649.79,833.29,816.50
2004-09-16,10297,"1997 BMW F650 ST",Motorcycles,Ireland,Dublin,2311.40,1739.92,571.48
2004-09-16,10297,"1928 Ford Phaeton Deluxe","Vintage Cars",Ireland,Dublin,1772.12,924.56,847.56
2004-09-16,10297,"ATA: B757-300",Planes,Ireland,Dublin,3903.55,2076.55,1827.00
2004-09-27,10298,"1996 Moto Guzzi 1100i",Motorcycles,France,Nantes,4128.54,2690.61,1437.93
2004-09-27,10298,"1936 Harley Davidson El Knucklehead",Motorcycles,France,Nantes,1938.24,775.36,1162.88
2004-09-30,10299,"1969 Harley Davidson Ultimate Chopper",Motorcycles,Finland,Helsinki,1760.88,1122.63,638.25
2004-09-30,10299,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,Finland,Helsinki,4773.69,2639.58,2134.11
2004-09-30,10299,"2002 Suzuki XREO",Motorcycles,Finland,Helsinki,2964.24,1590.48,1373.76
2004-09-30,10299,"1957 Vespa GS150",Motorcycles,Finland,Helsinki,2424.63,1285.05,1139.58
2004-09-30,10299,"1957 Corvette Convertible","Classic Cars",Finland,Helsinki,5832.96,3426.57,2406.39
2004-09-30,10299,"1997 BMW R 1100 S",Motorcycles,Finland,Helsinki,5032.29,2860.42,2171.87
2004-09-30,10299,"1982 Ducati 900 Monster",Motorcycles,Finland,Helsinki,1942.71,1554.30,388.41
2004-09-30,10299,"1961 Chevrolet Impala","Classic Cars",Finland,Helsinki,2121.28,1034.56,1086.72
2004-09-30,10299,"1982 Ducati 996 R",Motorcycles,Finland,Helsinki,869.04,579.36,289.68
2004-09-30,10299,"1974 Ducati 350 Mk3 Desmo",Motorcycles,Finland,Helsinki,3218.60,2132.94,1085.66
2004-09-30,10299,"2002 Yamaha YZR M1",Motorcycles,Finland,Helsinki,3400.76,1503.48,1897.28
2004-10-06,10303,"1911 Ford Town Car","Vintage Cars",Spain,Sevilla,2617.86,1531.80,1086.06
2004-10-06,10303,"1936 Mercedes Benz 500k Roadster","Vintage Cars",Spain,Sevilla,856.80,522.00,334.80
2004-10-11,10304,"1952 Alpine Renault 1300","Classic Cars",France,Versailles,9467.68,4633.26,4834.42
2004-10-11,10304,"1958 Setra Bus","Trucks and Buses",France,Versailles,4584.06,3038.10,1545.96
2004-10-11,10304,"1940 Ford Pickup Truck","Trucks and Buses",France,Versailles,4883.82,2683.18,2200.64
2004-10-11,10304,"1937 Lincoln Berline","Vintage Cars",France,Versailles,3535.35,2242.94,1292.41
2004-10-11,10304,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",France,Versailles,1735.30,897.62,837.68
2004-10-11,10304,"1932 Model A Ford J-Coupe","Vintage Cars",France,Versailles,2471.52,1403.52,1068.00
2004-10-11,10304,"1928 Mercedes-Benz SSK","Vintage Cars",France,Versailles,2835.00,1451.20,1383.80
2004-10-11,10304,"1913 Ford Model T Speedster","Vintage Cars",France,Versailles,4520.42,2795.88,1724.54
2004-10-11,10304,"1934 Ford V8 Coupe","Vintage Cars",France,Versailles,1304.16,824.40,479.76
2004-10-11,10304,"18th Century Vintage Horse Carriage","Vintage Cars",France,Versailles,2341.56,1579.24,762.32
2004-10-11,10304,"1917 Maxwell Touring Car","Vintage Cars",France,Versailles,3619.12,2186.52,1432.60
2004-10-11,10304,"1939 Cadillac Limousine","Vintage Cars",France,Versailles,1505.18,786.76,718.42
2004-10-11,10304,"1939 Chevrolet Deluxe Coupe","Vintage Cars",France,Versailles,671.83,519.11,152.72
2004-10-11,10304,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",France,Versailles,1852.84,906.84,946.00
2004-10-11,10304,"1936 Chrysler Airflow","Vintage Cars",France,Versailles,2667.39,1896.18,771.21
2004-10-11,10304,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",France,Versailles,1884.96,1209.96,675.00
2004-10-11,10304,"1982 Camaro Z28","Classic Cars",France,Versailles,3236.80,1861.20,1375.60
2004-10-13,10305,"1962 LanciaA Delta 16V","Classic Cars",USA,Cambridge,4940.38,3929.96,1010.42
2004-10-13,10305,"1957 Chevy Pickup","Trucks and Buses",USA,Cambridge,4097.92,2116.60,1981.32
2004-10-13,10305,"1998 Chrysler Plymouth Prowler","Classic Cars",USA,Cambridge,3580.74,2740.77,839.97
2004-10-13,10305,"1964 Mercedes Tour Bus","Trucks and Buses",USA,Cambridge,4241.52,2694.96,1546.56
2004-10-13,10305,"1926 Ford Fire Engine","Trucks and Buses",USA,Cambridge,2416.95,1021.72,1395.23
2004-10-13,10305,"1992 Ferrari 360 Spider red","Classic Cars",USA,Cambridge,5952.19,2882.30,3069.89
2004-10-13,10305,"1940s Ford truck","Trucks and Buses",USA,Cambridge,2477.20,1864.72,612.48
2004-10-13,10305,"1970 Dodge Coronet","Classic Cars",USA,Cambridge,2184.75,1456.65,728.10
2004-10-13,10305,"1962 Volkswagen Microbus","Trucks and Buses",USA,Cambridge,2576.16,1472.16,1104.00
2004-10-13,10305,"1958 Chevy Corvette Limited Edition","Classic Cars",USA,Cambridge,1476.48,763.68,712.80
2004-10-13,10305,"1992 Porsche Cayenne Turbo Silver","Classic Cars",USA,Cambridge,4258.08,2512.08,1746.00
2004-10-13,10305,"1980’s GM Manhattan Express","Trucks and Buses",USA,Cambridge,2642.64,1510.04,1132.60
2004-10-13,10305,"1954 Greyhound Scenicruiser","Trucks and Buses",USA,Cambridge,1948.00,1039.20,908.80
2004-10-13,10305,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",USA,Cambridge,4618.32,2868.18,1750.14
2004-10-14,10306,"2001 Ferrari Enzo","Classic Cars",UK,Manchester,5668.66,2963.29,2705.37
2004-10-14,10306,"1969 Corvair Monza","Classic Cars",UK,Manchester,4931.36,3030.76,1900.60
2004-10-14,10306,"1969 Ford Falcon","Classic Cars",UK,Manchester,2906.80,1661.00,1245.80
2004-10-14,10306,"1903 Ford Model A","Vintage Cars",UK,Manchester,3671.68,2185.60,1486.08
2004-10-14,10306,"Collectable Wooden Train",Trains,UK,Manchester,3348.00,2702.40,645.60
2004-10-14,10306,"1970 Triumph Spitfire","Classic Cars",UK,Manchester,2906.97,2114.16,792.81
2004-10-14,10306,"1904 Buick Runabout","Vintage Cars",UK,Manchester,3320.46,2053.74,1266.72
2004-10-14,10306,"18th century schooner",Ships,UK,Manchester,3171.73,2387.86,783.87
2004-10-14,10306,"1912 Ford Model T Delivery Wagon","Vintage Cars",UK,Manchester,2359.72,1454.21,905.51
2004-10-14,10306,"1950's Chicago Surface Lines Streetcar",Trains,UK,Manchester,2772.88,1229.12,1543.76
2004-10-14,10306,"1962 City of Detroit Streetcar",Trains,UK,Manchester,1752.70,1274.66,478.04
2004-10-14,10306,"The Schooner Bluenose",Ships,UK,Manchester,3067.00,1700.00,1367.00
2004-10-14,10306,"The Mayflower",Ships,UK,Manchester,2797.56,1645.40,1152.16
2004-10-14,10306,"The USS Constitution Ship",Ships,UK,Manchester,2672.88,1460.71,1212.17
2004-10-14,10306,"The Titanic",Ships,UK,Manchester,3173.44,1634.88,1538.56
2004-10-14,10306,"The Queen Mary",Ships,UK,Manchester,2621.70,1608.90,1012.80
2004-10-14,10306,"Pont Yacht",Ships,UK,Manchester,1681.75,1165.50,516.25
2004-10-14,10307,"1972 Alfa Romeo GTA","Classic Cars",USA,Philadelphia,2603.04,1884.96,718.08
2004-10-14,10307,"1980s Black Hawk Helicopter",Planes,USA,Philadelphia,5288.79,3013.53,2275.26
2004-10-14,10307,"1999 Yamaha Speed Boat",Ships,USA,Philadelphia,2213.40,1599.91,613.49
2004-10-14,10307,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",USA,Philadelphia,4421.28,3099.84,1321.44
2004-10-14,10307,"1900s Vintage Bi-Plane",Planes,USA,Philadelphia,1455.75,856.25,599.50
2004-10-14,10307,"1937 Horch 930V Limousine","Vintage Cars",USA,Philadelphia,1417.68,578.60,839.08
2004-10-14,10307,"1940 Ford Delivery Sedan","Vintage Cars",USA,Philadelphia,1660.34,1070.08,590.26
2004-10-14,10307,"HMS Bounty",Ships,USA,Philadelphia,2769.98,1354.22,1415.76
2004-10-14,10307,"Boeing X-32A JSF",Planes,USA,Philadelphia,1502.80,1114.18,388.62
2004-10-15,10308,"1996 Moto Guzzi 1100i",Motorcycles,USA,"White Plains",3922.58,2345.66,1576.92
2004-10-15,10308,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,USA,"White Plains",3757.00,1820.40,1936.60
2004-10-15,10308,"P-51-D Mustang",Planes,USA,"White Plains",2212.65,1323.00,889.65
2004-10-15,10308,"1936 Harley Davidson El Knucklehead",Motorcycles,USA,"White Plains",1647.64,823.82,823.82
2004-10-15,10308,"1928 British Royal Navy Airplane",Planes,USA,"White Plains",3086.67,2068.94,1017.73
2004-10-15,10308,"1960 BSA Gold Star DBD34",Motorcycles,USA,"White Plains",3221.85,1754.04,1467.81
2004-10-15,10308,"Corsair F4U ( Bird Cage)",Planes,USA,"White Plains",2494.00,1261.62,1232.38
2004-10-15,10308,"1900s Vintage Tri-Plane",Planes,USA,"White Plains",3156.12,1594.12,1562.00
2004-10-15,10308,"1997 BMW F650 ST",Motorcycles,USA,"White Plains",2397.36,1606.08,791.28
2004-10-15,10308,"1928 Ford Phaeton Deluxe","Vintage Cars",USA,"White Plains",2816.12,1518.92,1297.20
2004-10-15,10308,"1930 Buick Marquette Phaeton","Vintage Cars",USA,"White Plains",1743.23,1271.82,471.41
2004-10-15,10308,"American Airlines: B767-300",Planes,USA,"White Plains",1534.47,1074.15,460.32
2004-10-15,10308,"America West Airlines B757-200",Planes,USA,"White Plains",3106.25,2408.00,698.25
2004-10-15,10308,"ATA: B757-300",Planes,USA,"White Plains",3126.35,1839.23,1287.12
2004-10-15,10308,"F/A 18 Hornet 1/72",Planes,USA,"White Plains",1663.20,1142.40,520.80
2004-10-15,10308,"American Airlines: MD-11S",Planes,USA,"White Plains",2454.27,1414.53,1039.74
2004-10-15,10309,"1969 Harley Davidson Ultimate Chopper",Motorcycles,Norway,Stavern,3884.34,2001.21,1883.13
2004-10-15,10309,"2002 Suzuki XREO",Motorcycles,Norway,Stavern,3759.60,1723.02,2036.58
2004-10-15,10309,"1997 BMW R 1100 S",Motorcycles,Norway,Stavern,2035.32,1278.06,757.26
2004-10-15,10309,"1982 Ducati 900 Monster",Motorcycles,Norway,Stavern,1429.44,1130.40,299.04
2004-10-15,10309,"1974 Ducati 350 Mk3 Desmo",Motorcycles,Norway,Stavern,4694.50,2806.50,1888.00
2004-10-15,10309,"2002 Yamaha YZR M1",Motorcycles,Norway,Stavern,2073.12,956.76,1116.36
2004-10-16,10310,"1968 Ford Mustang","Classic Cars",Germany,Köln,5457.54,3146.22,2311.32
2004-10-16,10310,"1968 Dodge Charger","Classic Cars",Germany,Köln,2536.80,1803.84,732.96
2004-10-16,10310,"1970 Plymouth Hemi Cuda","Classic Cars",Germany,Köln,3793.09,1564.08,2229.01
2004-10-16,10310,"1969 Dodge Charger","Classic Cars",Germany,Köln,2533.50,1468.25,1065.25
2004-10-16,10310,"1993 Mazda RX-7","Classic Cars",Germany,Köln,4765.60,3089.87,1675.73
2004-10-16,10310,"1948 Porsche 356-A Roadster","Classic Cars",Germany,Köln,1339.80,1078.00,261.80
2004-10-16,10310,"1995 Honda Civic","Classic Cars",Germany,Köln,3106.80,2253.36,853.44
2004-10-16,10310,"1992 Ferrari 360 Spider red","Classic Cars",Germany,Köln,7640.64,3739.20,3901.44
2004-10-16,10310,"1969 Dodge Super Bee","Classic Cars",Germany,Köln,1910.52,1324.35,586.17
2004-10-16,10310,"1976 Ford Gran Torino","Classic Cars",Germany,Köln,5978.00,3601.01,2376.99
2004-10-16,10310,"1957 Vespa GS150",Motorcycles,Germany,Köln,2480.52,1383.90,1096.62
2004-10-16,10310,"1957 Corvette Convertible","Classic Cars",Germany,Köln,5356.80,2797.20,2559.60
2004-10-16,10310,"1982 Lamborghini Diablo","Classic Cars",Germany,Köln,1096.59,535.92,560.67
2004-10-16,10310,"1971 Alpine Renault 1600s","Classic Cars",Germany,Köln,1907.98,1466.04,441.94
2004-10-16,10310,"1956 Porsche 356A Coupe","Classic Cars",Germany,Köln,6256.35,4423.50,1832.85
2004-10-16,10310,"1961 Chevrolet Impala","Classic Cars",Germany,Köln,3683.82,1584.17,2099.65
2004-10-16,10310,"1982 Ducati 996 R",Motorcycles,Germany,Köln,1390.32,869.04,521.28
2004-10-16,10311,"1965 Aston Martin DB5","Classic Cars",Spain,Madrid,3608.76,1912.84,1695.92
2004-10-16,10311,"1999 Indy 500 Monte Carlo SS","Classic Cars",Spain,Madrid,4938.12,2440.68,2497.44
2004-10-16,10311,"1948 Porsche Type 356 Roadster","Classic Cars",Spain,Madrid,4295.04,1989.12,2305.92
2004-10-16,10311,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars",Spain,Madrid,3773.23,1773.66,1999.57
2004-10-16,10311,"1957 Ford Thunderbird","Classic Cars",Spain,Madrid,1674.75,855.25,819.50
2004-10-16,10311,"1970 Chevy Chevelle SS 454","Classic Cars",Spain,Madrid,1834.30,1280.24,554.06
2004-10-16,10311,"1966 Shelby Cobra 427 S/C","Classic Cars",Spain,Madrid,2196.00,1313.10,882.90
2004-10-16,10311,"1949 Jaguar XK 120","Classic Cars",Spain,Madrid,2493.40,1323.00,1170.40
2004-10-16,10311,"1952 Citroen-15CV","Classic Cars",Spain,Madrid,4999.61,3131.26,1868.35
2004-10-16,10311,"1969 Chevrolet Camaro Z28","Classic Cars",Spain,Madrid,2140.25,1262.75,877.50
2004-10-16,10311,"2002 Chevy Corvette","Classic Cars",Spain,Madrid,4186.92,2857.06,1329.86
2004-10-21,10312,"1952 Alpine Renault 1300","Classic Cars",USA,"San Rafael",10286.40,4731.84,5554.56
2004-10-21,10312,"1940 Ford Pickup Truck","Trucks and Buses",USA,"San Rafael",3248.00,1866.56,1381.44
2004-10-21,10312,"1937 Lincoln Berline","Vintage Cars",USA,"San Rafael",4417.82,2606.66,1811.16
2004-10-21,10312,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",USA,"San Rafael",1091.75,606.50,485.25
2004-10-21,10312,"1917 Grand Touring Sedan","Vintage Cars",USA,"San Rafael",7017.60,4161.60,2856.00
2004-10-21,10312,"1911 Ford Town Car","Vintage Cars",USA,"San Rafael",1452.90,999.00,453.90
2004-10-21,10312,"1932 Model A Ford J-Coupe","Vintage Cars",USA,"San Rafael",3467.97,1812.88,1655.09
2004-10-21,10312,"1928 Mercedes-Benz SSK","Vintage Cars",USA,"San Rafael",3754.75,1814.00,1940.75
2004-10-21,10312,"1913 Ford Model T Speedster","Vintage Cars",USA,"San Rafael",3373.66,2248.86,1124.80
2004-10-21,10312,"1934 Ford V8 Coupe","Vintage Cars",USA,"San Rafael",1901.90,1202.25,699.65
2004-10-21,10312,"18th Century Vintage Horse Carriage","Vintage Cars",USA,"San Rafael",3541.60,2308.12,1233.48
2004-10-21,10312,"1917 Maxwell Touring Car","Vintage Cars",USA,"San Rafael",2782.89,1898.82,884.07
2004-10-21,10312,"1939 Cadillac Limousine","Vintage Cars",USA,"San Rafael",1726.53,902.46,824.07
2004-10-21,10312,"1939 Chevrolet Deluxe Coupe","Vintage Cars",USA,"San Rafael",1087.32,880.23,207.09
2004-10-21,10312,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",USA,"San Rafael",999.58,474.03,525.55
2004-10-21,10312,"1936 Mercedes Benz 500k Roadster","Vintage Cars",USA,"San Rafael",1246.51,674.25,572.26
2004-10-21,10312,"1936 Chrysler Airflow","Vintage Cars",USA,"San Rafael",4242.48,2528.24,1714.24
2004-10-22,10313,"1962 LanciaA Delta 16V","Classic Cars",Canada,Vancouver,5673.20,4136.80,1536.40
2004-10-22,10313,"1958 Setra Bus","Trucks and Buses",Canada,Vancouver,2755.20,1635.90,1119.30
2004-10-22,10313,"1964 Mercedes Tour Bus","Trucks and Buses",Canada,Vancouver,3167.67,2170.94,996.73
2004-10-22,10313,"1926 Ford Fire Engine","Trucks and Buses",Canada,Vancouver,1797.58,847.28,950.30
2004-10-22,10313,"1992 Ferrari 360 Spider red","Classic Cars",Canada,Vancouver,3598.50,1947.50,1651.00
2004-10-22,10313,"1940s Ford truck","Trucks and Buses",Canada,Vancouver,3085.04,2373.28,711.76
2004-10-22,10313,"1962 Volkswagen Microbus","Trucks and Buses",Canada,Vancouver,4293.66,2576.28,1717.38
2004-10-22,10313,"1980’s GM Manhattan Express","Trucks and Buses",Canada,Vancouver,2600.37,1456.11,1144.26
2004-10-22,10313,"1954 Greyhound Scenicruiser","Trucks and Buses",Canada,Vancouver,1850.60,987.24,863.36
2004-10-22,10313,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",Canada,Vancouver,1890.06,1142.74,747.32
2004-10-22,10313,"1982 Camaro Z28","Classic Cars",Canada,Vancouver,2882.70,1395.90,1486.80
2004-10-22,10314,"2001 Ferrari Enzo","Classic Cars",Denmark,Århus,6711.94,3632.42,3079.52
2004-10-22,10314,"1969 Corvair Monza","Classic Cars",Denmark,Århus,5768.40,4100.44,1667.96
2004-10-22,10314,"1969 Ford Falcon","Classic Cars",Denmark,Århus,6104.16,2989.80,3114.36
2004-10-22,10314,"1957 Chevy Pickup","Trucks and Buses",Denmark,Århus,4319.55,2506.50,1813.05
2004-10-22,10314,"1998 Chrysler Plymouth Prowler","Classic Cars",Denmark,Århus,5707.80,4263.42,1444.38
2004-10-22,10314,"1903 Ford Model A","Vintage Cars",Denmark,Århus,2595.20,1366.00,1229.20
2004-10-22,10314,"Collectable Wooden Train",Trains,Denmark,Århus,1948.33,1553.88,394.45
2004-10-22,10314,"1970 Triumph Spitfire","Classic Cars",Denmark,Århus,3748.54,2665.68,1082.86
2004-10-22,10314,"1970 Dodge Coronet","Classic Cars",Denmark,Århus,2263.36,1424.28,839.08
2004-10-22,10314,"1958 Chevy Corvette Limited Edition","Classic Cars",Denmark,Århus,1240.98,620.49,620.49
2004-10-22,10314,"1992 Porsche Cayenne Turbo Silver","Classic Cars",Denmark,Århus,4224.84,2651.64,1573.20
2004-10-22,10314,"1950's Chicago Surface Lines Streetcar",Trains,Denmark,Århus,2044.35,935.20,1109.15
2004-10-22,10314,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",Denmark,Århus,3241.00,1912.12,1328.88
2004-10-22,10314,"1962 City of Detroit Streetcar",Trains,Denmark,Århus,1914.44,1424.62,489.82
2004-10-22,10314,"The Mayflower",Ships,Denmark,Århus,1912.45,995.90,916.55
2004-10-29,10315,"1904 Buick Runabout","Vintage Cars",France,Nantes,2812.32,1895.76,916.56
2004-10-29,10315,"18th century schooner",Ships,France,Nantes,3914.05,2881.90,1032.15
2004-10-29,10315,"1912 Ford Model T Delivery Wagon","Vintage Cars",France,Nantes,1890.48,1125.84,764.64
2004-10-29,10315,"The Schooner Bluenose",Ships,France,Nantes,2487.47,1394.00,1093.47
2004-10-29,10315,"The Titanic",Ships,France,Nantes,3074.27,1583.79,1490.48
2004-10-29,10315,"The Queen Mary",Ships,France,Nantes,3270.43,1984.31,1286.12
2004-10-29,10315,"Pont Yacht",Ships,France,Nantes,2052.80,1332.00,720.80
2004-11-01,10316,"1972 Alfa Romeo GTA","Classic Cars",UK,Cowes,4173.84,2827.44,1346.40
2004-11-01,10316,"1980s Black Hawk Helicopter",Planes,UK,Cowes,3789.18,2086.29,1702.89
2004-11-01,10316,"1999 Yamaha Speed Boat",Ships,UK,Cowes,1517.46,1083.81,433.65
2004-11-01,10316,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",UK,Cowes,4229.53,3035.26,1194.27
2004-11-01,10316,"1928 British Royal Navy Airplane",Planes,UK,Cowes,2325.25,1668.50,656.75
2004-11-01,10316,"1900s Vintage Bi-Plane",Planes,UK,Cowes,2282.76,1164.50,1118.26
2004-11-01,10316,"1937 Horch 930V Limousine","Vintage Cars",UK,Cowes,2595.81,1236.10,1359.71
2004-11-01,10316,"1940 Ford Delivery Sedan","Vintage Cars",UK,Cowes,1928.75,1216.00,712.75
2004-11-01,10316,"Corsair F4U ( Bird Cage)",Planes,UK,Cowes,2026.80,880.20,1146.60
2004-11-01,10316,"1928 Ford Phaeton Deluxe","Vintage Cars",UK,Cowes,1419.84,792.48,627.36
2004-11-01,10316,"1930 Buick Marquette Phaeton","Vintage Cars",UK,Cowes,1246.44,920.04,326.40
2004-11-01,10316,"American Airlines: B767-300",Planes,UK,Cowes,2546.60,1739.10,807.50
2004-11-01,10316,"HMS Bounty",Ships,UK,Cowes,3299.40,1792.35,1507.05
2004-11-01,10316,"America West Airlines B757-200",Planes,UK,Cowes,1972.48,1582.40,390.08
2004-11-01,10316,"The USS Constitution Ship",Ships,UK,Cowes,3226.56,1630.56,1596.00
2004-11-01,10316,"F/A 18 Hornet 1/72",Planes,UK,Cowes,3724.80,2611.20,1113.60
2004-11-01,10316,"American Airlines: MD-11S",Planes,UK,Cowes,2996.84,1595.88,1400.96
2004-11-01,10316,"Boeing X-32A JSF",Planes,UK,Cowes,1485.80,1114.18,371.62
2004-11-02,10317,"1900s Vintage Tri-Plane",Planes,USA,Burlingame,2434.25,1268.05,1166.20
2004-11-02,10318,"1969 Harley Davidson Ultimate Chopper",Motorcycles,USA,Allentown,3874.12,2245.26,1628.86
2004-11-02,10318,"1996 Moto Guzzi 1100i",Motorcycles,USA,Allentown,4603.05,3104.55,1498.50
2004-11-02,10318,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,USA,Allentown,7022.23,3367.74,3654.49
2004-11-02,10318,"P-51-D Mustang",Planes,USA,Allentown,2540.45,1519.00,1021.45
2004-11-02,10318,"1936 Harley Davidson El Knucklehead",Motorcycles,USA,Allentown,2086.14,1017.66,1068.48
